date,official_outlet_m3s,official_et_mm,official_surq_gen_mm,official_perc_mm,official_latq_mm,official_snopack_mm,official_soil_layer2_C,existing_ft_outlet_m3s,existing_ft_et_mm,existing_ft_surq_gen_mm,existing_ft_perc_mm,existing_ft_latq_mm,existing_ft_snopack_mm,existing_ft_soil_layer2_C,shaw_outlet_m3s,shaw_et_mm,shaw_surq_gen_mm,shaw_perc_mm,shaw_latq_mm,shaw_snopack_mm,shaw_soil_layer2_C
2022-11-17,1.164e-06,1.055,0.0,0.089,0.11,5.472,3.194,1.16e-06,1.055,0.0,0.089,0.109,5.472,1.366,0.0481,0.929,0.0,3.455,0.0,4.693,0.437
2022-11-18,6.106e-06,0.0,0.0,0.088,0.109,6.608,2.078,6.102e-06,0.0,0.0,0.089,0.109,6.608,1.026,0.05127,0.072,0.0,2.836,0.0,5.732,0.371
2022-11-19,6.811e-06,0.0,0.0,0.085,0.107,9.144,1.483,6.808e-06,0.0,0.0,0.089,0.109,9.144,1.659,0.05344,0.017,0.003,2.4,0.0,8.17,0.359
2022-11-20,5.499e-07,0.3,0.0,0.082,0.104,10.544,0.508,5.477e-07,0.3,0.0,0.089,0.108,10.544,1.052,0.05485,0.68,0.0,2.065,0.0,9.675,0.289
2022-11-21,7.234e-07,0.0,0.0,0.082,0.102,10.552,-0.491,7.217e-07,0.0,0.0,0.089,0.108,10.552,0.936,0.05569,-0.035,0.188,1.802,0.0,9.825,0.281
2022-11-22,3.965e-07,0.461,0.0,0.064,0.083,10.56,-0.856,4.769e-07,0.461,0.0,0.089,0.108,10.56,1.316,0.05608,0.175,0.015,1.597,0.0,9.897,0.244
2022-11-23,7.643e-07,0.0,0.0,0.064,0.07,10.597,-0.997,9.043e-07,0.0,0.0,0.089,0.108,10.597,1.624,0.05612,-0.05,0.001,1.43,0.0,10.076,0.242
2022-11-24,6.424e-06,0.0,0.0,0.057,0.055,12.033,-1.285,6.626e-06,0.0,0.0,0.088,0.107,12.033,1.884,0.05589,0.011,0.492,1.288,0.0,11.143,0.249
2022-11-25,5.327e-05,0.004,11.446,0.064,0.049,7.189,-0.998,9.076,0.004,9.154,0.092,0.11,7.189,2.562,0.05544,0.273,2.288,1.169,0.0,12.083,0.297
2022-11-26,3.328e-06,0.414,0.819,0.064,0.044,0.473,-0.681,5.67e-06,0.416,1.196,0.091,0.112,0.473,3.243,0.05479,0.61,1.187,1.068,0.0,11.577,0.324
2022-11-27,2.419e-05,0.073,3.004,0.083,0.058,0.0,-0.099,2.945e-05,0.073,4.19,0.092,0.113,0.0,5.002,0.05409,-0.262,9.593,0.992,0.0,8.109,0.486
2022-11-28,2.357e-05,0.262,3.368,0.084,0.069,0.0,-0.052,2.371e-05,0.263,3.435,0.092,0.114,0.0,2.794,0.05319,0.48,1.786,0.917,0.0,6.275,0.542
2022-11-29,4.094e-06,0.0,0.234,0.065,0.059,0.437,-0.184,4.306e-06,0.0,0.241,0.089,0.113,0.437,1.078,0.05224,0.051,0.14,0.859,0.0,7.916,0.534
2022-11-30,9.776e-05,0.043,15.178,0.085,0.07,0.437,-0.085,9.747e-05,0.043,15.059,0.092,0.115,0.437,2.852,9.184,-0.074,11.836,0.854,0.0,9.938,0.566
2022-12-01,4.612e-06,0.011,1.004,0.065,0.06,0.081,-0.328,4.809e-06,0.011,0.997,0.089,0.113,0.081,0.5,0.0504,-0.021,1.108,0.804,0.0,11.431,0.562
2022-12-02,4.963e-06,0.005,0.511,0.064,0.053,0.081,-0.622,4.703e-06,0.005,0.397,0.07,0.095,0.081,0.001,0.04943,-0.021,0.43,0.768,0.0,11.575,0.549
2022-12-03,9.068,0.232,9.867,0.065,0.047,0.0,-0.275,6.533e-05,0.232,9.755,0.092,0.101,0.0,2.937,0.04854,0.223,6.571,0.769,0.0,12.546,0.573
2022-12-04,3.026e-06,0.983,0.659,0.065,0.043,0.0,-0.517,3.25e-06,0.989,0.651,0.089,0.103,0.0,0.346,0.0475,1.137,0.476,0.718,0.0,13.232,0.55
2022-12-05,1.618e-06,0.673,0.065,0.065,0.04,0.0,-0.349,1.871e-06,0.677,0.064,0.09,0.106,0.0,1.801,0.04655,0.129,1.754,0.715,0.0,12.116,0.565
2022-12-06,2.562e-05,0.035,3.032,0.085,0.056,0.0,0.165,2.491e-05,0.035,2.677,0.091,0.108,0.0,4.215,0.04564,-0.364,3.288,0.715,0.0,8.146,0.598
2022-12-07,5.77e-05,0.519,8.494,0.092,0.073,0.0,0.782,9.073,0.522,8.608,0.092,0.111,0.0,5.765,0.04468,0.67,1.986,0.67,0.0,4.06,1.101
2022-12-08,2.98e-06,0.895,0.586,0.09,0.083,0.0,0.537,3.079e-06,0.902,0.585,0.09,0.112,0.0,2.528,0.0437,1.26,0.24,0.654,0.0,2.881,0.618
2022-12-09,1.632e-06,0.25,0.058,0.065,0.07,0.0,-0.397,1.706e-06,0.251,0.057,0.067,0.091,0.0,-2.426,0.04279,0.92,0.002,0.66,0.0,2.761,-0.025
2022-12-10,9.157e-07,0.396,0.006,0.057,0.055,0.0,-1.343,9.597e-07,0.399,0.006,0.051,0.069,0.0,-4.134,0.04203,0.936,0.0,0.705,0.0,2.733,-1.115
2022-12-11,5.274e-07,0.26,0.001,0.051,0.043,0.0,-1.967,9.829e-05,0.261,0.001,0.051,0.053,0.0,-3.408,0.04148,0.63,0.0,0.787,0.0,2.703,-1.662
2022-12-12,1.199e-06,0.026,0.0,0.051,0.033,0.136,-2.732,0.0001919,0.026,0.0,0.051,0.041,0.136,-4.893,0.04112,0.416,0.0,0.849,0.0,2.73,-1.949
2022-12-13,2.019e-07,0.56,0.0,0.049,0.027,0.273,-3.336,0.0002792,0.559,0.0,0.051,0.032,0.273,-4.305,0.0408,0.755,0.0,0.86,0.0,2.757,-2.818
2022-12-14,1.365e-07,0.168,0.0,0.042,0.021,0.273,-3.667,0.0003631,0.166,0.0,0.051,0.026,0.273,-3.336,0.04043,0.284,0.0,0.828,0.0,2.748,-2.002
2022-12-15,9.797e-07,0.258,0.002,0.051,0.018,0.136,-3.243,0.0004977,0.255,0.0,0.078,0.039,0.136,0.64,0.03999,0.124,0.042,0.775,0.0,2.769,-0.613
2022-12-16,1.463e-05,0.0,0.002,0.051,0.015,2.899,-2.794,0.0006396,0.0,0.0,0.079,0.049,2.899,0.568,0.03946,-0.05,0.04,0.715,0.0,4.929,-0.377
2022-12-17,2.849e-05,0.248,0.0,0.05,0.013,12.247,-2.649,0.0007761,0.247,0.0,0.079,0.056,12.247,0.33,0.03883,0.777,0.0,0.655,0.0,13.206,-0.408
2022-12-18,2.696e-06,0.0,0.0,0.05,0.012,19.234,-2.646,0.0008671,0.0,0.0,0.079,0.062,19.234,0.267,0.03809,-0.048,0.0,0.598,0.0,20.01,-0.397
2022-12-19,3.792e-06,0.0,0.0,0.05,0.011,20.621,-2.673,0.0009794,0.0,0.0,0.079,0.066,20.621,0.219,0.0373,-0.093,0.0,0.547,0.0,21.612,-0.38
2022-12-20,1.525e-05,0.255,0.0,0.05,0.01,24.921,-2.872,0.001097,0.255,0.0,0.08,0.069,24.921,0.116,0.03648,0.734,0.0,0.502,0.0,25.684,-0.382
2022-12-21,3.564e-06,0.294,0.0,0.05,0.009,29.108,-3.157,0.001186,0.294,0.0,0.079,0.071,29.108,0.124,0.03559,0.747,0.0,0.461,0.0,29.482,-0.377
2022-12-22,1.8e-06,0.0,0.0,0.05,0.009,30.182,-3.343,0.00128,0.0,0.0,0.079,0.073,30.182,0.336,0.03468,-0.085,0.0,0.426,0.0,30.532,-0.349
2022-12-23,0.000138,0.0,9.543,0.05,0.009,46.4,-3.585,0.001479,0.0,0.218,0.086,0.079,46.4,0.719,9.167,-0.164,13.61,0.394,0.0,45.565,-0.267
2022-12-24,3.307e-06,0.0,0.636,0.051,0.008,62.481,-4.223,0.001443,0.0,0.0,0.067,0.067,62.481,-0.107,0.03284,-0.041,3.0,0.367,0.0,59.33,-0.231
2022-12-25,1.246e-06,0.571,0.062,0.051,0.008,62.681,-4.63,0.001537,0.571,0.0,0.086,0.075,62.681,0.059,0.03189,0.529,0.197,0.342,0.0,58.475,-0.236
2022-12-26,5.276e-06,0.0,0.007,0.051,0.008,63.667,-4.656,0.001632,0.0,0.0,0.086,0.081,63.667,0.351,0.03097,0.155,0.02,0.321,0.0,59.363,-0.233
2022-12-27,1.447e-06,0.0,0.001,0.051,0.008,64.903,-4.873,0.001715,0.0,0.0,0.086,0.086,64.903,0.302,0.03004,-0.017,0.002,0.303,0.0,60.475,-0.236
2022-12-28,9.006e-06,0.0,0.0,0.05,0.008,67.153,-4.723,0.001805,0.0,0.0,0.086,0.089,67.153,0.6,0.02914,-0.143,0.0,0.287,0.0,62.724,-0.218
2022-12-29,7.708e-05,0.0,16.597,0.05,0.008,61.447,-4.183,0.001932,0.0,8.607,0.094,0.098,61.447,1.134,0.02826,0.03,2.065,0.273,0.0,65.27,-0.172
2022-12-30,9.423,1.46,35.57,0.051,0.008,34.706,-3.133,9.091,1.46,36.632,0.093,0.105,34.706,2.191,0.02738,0.927,3.88,0.261,0.0,63.741,-0.12
2022-12-31,8.799e-05,0.032,19.741,0.051,0.008,7.836,-2.037,0.002163,0.032,23.081,0.094,0.11,7.836,5.24,0.02656,-0.339,8.295,0.251,0.0,58.981,-0.06
2023-01-01,9.103,0.001,6.172,0.051,0.008,0.0,-1.521,0.002222,0.001,14.519,0.096,0.116,0.0,2.828,0.02574,0.035,5.987,0.244,0.0,55.968,-0.023
2023-01-02,5.659e-06,0.516,0.457,0.052,0.008,0.0,-1.18,0.002232,0.52,2.173,0.091,0.116,0.0,1.561,0.02491,0.577,1.559,0.238,0.0,54.999,0.062
2023-01-03,1.026e-05,0.258,0.844,0.052,0.008,0.0,-1.224,0.002295,0.259,1.265,0.089,0.114,0.0,0.251,0.02414,0.302,0.342,0.228,0.0,54.851,0.085
2023-01-04,3.304e-05,0.442,2.847,0.059,0.011,2.749,-0.99,0.002381,0.442,2.695,0.092,0.115,2.749,1.048,0.0234,1.046,0.072,0.222,0.0,59.033,0.102
2023-01-05,4.968e-05,0.0,3.967,0.06,0.013,10.696,-0.868,9.066,0.0,3.91,0.092,0.116,10.696,1.173,0.02271,-0.037,3.559,0.218,0.0,68.186,0.112
2023-01-06,2.231e-05,0.993,5.273,0.06,0.015,12.831,-0.715,0.002493,0.993,5.228,0.092,0.116,12.831,1.23,0.02198,0.657,1.434,0.216,0.0,72.905,0.125
2023-01-07,1.459e-05,0.0,0.361,0.051,0.013,12.554,-1.308,0.002537,0.0,0.358,0.089,0.114,12.554,0.322,0.02133,0.03,0.108,0.212,0.0,74.747,0.132
2023-01-08,1.049e-06,0.078,0.036,0.051,0.011,15.34,-1.943,0.002529,0.078,0.035,0.067,0.093,15.34,-0.333,0.02068,0.423,0.011,0.212,0.0,77.355,0.122
2023-01-09,3.636e-06,0.042,0.004,0.051,0.01,16.004,-2.234,0.00258,0.042,0.004,0.089,0.098,16.004,0.128,0.02009,0.296,0.001,0.212,0.0,77.957,0.223
2023-01-10,5.586e-06,0.0,0.0,0.051,0.01,17.849,-2.954,0.002585,0.0,0.0,0.067,0.081,17.849,-0.299,9.06,0.036,0.0,0.214,0.0,79.517,0.237
2023-01-11,1.682e-07,0.486,0.0,0.051,0.009,19.029,-3.775,0.002582,0.486,0.0,0.067,0.069,19.029,-0.752,0.01899,0.577,0.0,0.217,0.0,80.486,0.234
2023-01-12,3.224e-07,0.0,0.0,0.051,0.009,19.037,-3.68,0.002628,0.0,0.0,0.089,0.079,19.037,0.415,0.0185,-0.111,0.0,0.222,0.0,80.587,0.256
2023-01-13,6.177e-05,0.0,0.0,0.05,0.008,33.023,-3.637,0.002735,0.0,0.0,0.09,0.088,33.023,0.702,0.0181,0.237,0.0,0.229,0.0,94.349,0.302
2023-01-14,2.958e-05,0.0,0.0,0.05,0.008,53.701,-3.891,0.002745,0.0,0.0,0.089,0.094,53.701,0.428,0.01766,0.194,0.14,0.24,0.0,114.434,0.332
2023-01-15,4.169e-08,0.389,0.0,0.05,0.008,60.401,-4.492,0.002755,0.389,0.0,0.089,0.098,60.401,0.165,0.01725,0.413,0.012,0.249,0.0,120.752,0.339
2023-01-16,9.953e-06,0.222,0.0,0.044,0.008,62.587,-5.007,0.002803,0.222,0.0,0.089,0.101,62.587,0.167,0.01693,0.494,0.001,0.26,0.0,122.401,0.336
2023-01-17,7.307e-06,0.0,0.0,0.041,0.007,66.36,-5.066,0.002836,0.0,0.0,0.089,0.103,66.36,0.534,0.01664,0.167,0.0,0.272,0.0,125.559,0.343
2023-01-18,1.039e-05,0.263,0.0,0.05,0.007,70.298,-4.632,0.002873,0.263,0.0,0.089,0.104,70.298,1.121,0.01638,0.586,0.0,0.284,0.0,128.905,0.448
2023-01-19,5.321e-06,0.0,0.0,0.05,0.007,73.785,-4.314,0.0029,0.0,0.0,0.089,0.105,73.785,1.5,5.292e-06,-0.007,0.0,0.295,0.0,131.942,0.55
2023-01-20,3.243e-05,0.0,0.0,0.05,0.007,82.271,-4.289,0.002958,0.0,0.0,0.089,0.106,82.271,1.697,0.0006312,-0.014,0.0,0.307,0.0,140.275,0.578
2023-01-21,3.117e-06,0.0,0.0,0.05,0.007,90.321,-4.326,0.002957,0.0,0.0,0.089,0.107,90.321,1.755,0.001195,0.005,0.0,0.319,0.0,148.096,0.587
2023-01-22,8.185e-06,0.323,0.0,0.05,0.007,92.871,-4.066,0.002989,0.323,0.0,0.089,0.107,92.871,1.968,0.001793,0.553,0.0,0.334,0.0,150.206,0.646
2023-01-23,5.761e-06,0.0,0.0,0.05,0.007,95.958,-3.821,0.003013,0.0,0.0,0.089,0.107,95.958,2.15,0.002385,-0.088,0.0,0.35,0.0,152.76,0.868
2023-01-24,2.896e-06,0.0,0.0,0.05,0.007,97.844,-3.975,0.003034,0.0,0.0,0.089,0.107,97.844,2.19,0.002983,0.017,0.0,0.368,0.0,153.95,1.035
2023-01-25,5.761e-06,0.0,0.0,0.05,0.007,99.794,-4.568,0.00306,0.0,0.0,0.089,0.107,99.794,1.939,0.003595,0.145,0.0,0.388,0.0,154.718,1.073
2023-01-26,6.863e-06,0.0,0.0,0.05,0.007,102.644,-4.605,0.003083,0.0,0.0,0.089,0.107,102.644,1.989,0.004216,0.009,0.0,0.41,0.0,156.232,1.082
2023-01-27,1.574e-06,0.0,0.0,0.05,0.007,104.544,-4.836,0.003098,0.0,0.0,0.088,0.107,104.544,1.982,0.004846,0.078,0.0,0.433,0.0,156.815,1.067
2023-01-28,3.127e-08,1.315,0.0,0.05,0.007,104.894,-4.521,0.003116,1.315,0.0,0.088,0.106,104.894,2.278,0.005496,0.5,0.0,0.459,0.0,155.648,1.057
2023-01-29,1.766e-05,0.24,0.0,0.05,0.007,108.83,-4.724,0.003151,0.24,0.0,0.088,0.106,108.83,2.282,0.006185,0.426,0.0,0.487,0.0,157.632,1.027
2023-01-30,3.998e-06,0.0,0.0,0.041,0.007,113.604,-5.182,0.003154,0.0,0.0,0.088,0.105,113.604,1.996,0.006867,-0.027,0.0,0.516,0.0,160.55,0.982
2023-01-31,1.345e-06,0.0,0.0,0.0,0.005,114.741,-6.128,0.003166,0.0,0.0,0.088,0.105,114.741,1.51,0.007586,-0.028,0.0,0.548,0.0,160.3,0.985
2023-02-01,1.672e-08,0.301,0.0,0.0,0.004,115.041,-7.099,0.00318,0.301,0.0,0.088,0.105,115.041,1.07,0.008338,0.396,0.0,0.583,0.0,159.592,1.12
2023-02-02,4.53e-07,0.292,0.0,0.0,0.003,115.078,-7.084,0.003194,0.292,0.0,0.087,0.104,115.078,1.225,0.009128,0.022,0.0,0.622,0.0,158.81,1.14
2023-02-03,8.962e-09,0.297,0.0,0.0,0.002,115.116,-8.54,0.003206,0.297,0.0,0.087,0.104,115.116,0.578,0.009959,0.099,0.0,0.663,0.0,157.759,1.1
2023-02-04,6.563e-09,0.166,0.0,0.0,0.002,115.116,-9.982,0.003178,0.166,0.0,0.067,0.085,115.116,-0.106,0.01083,0.032,0.0,0.705,0.0,156.69,1.054
2023-02-05,4.412e-06,0.235,0.0,0.0,0.001,116.052,-9.718,0.003195,0.235,0.0,0.087,0.09,116.052,0.336,0.01174,0.296,0.0,0.745,0.0,156.727,1.044
2023-02-06,1.326e-06,0.0,0.0,0.0,0.001,117.225,-9.537,0.003204,0.0,0.0,0.087,0.093,117.225,0.676,0.01268,-0.007,0.0,0.782,0.0,156.938,1.024
2023-02-07,3.528e-06,0.0,0.0,0.0,0.001,118.262,-9.528,0.003217,0.0,0.0,0.087,0.095,118.262,0.957,0.01364,0.085,0.0,0.815,0.0,156.661,0.991
2023-02-08,1.216e-05,0.0,2.928,0.0,0.0,116.3,-8.419,0.003229,0.0,0.141,0.089,0.099,116.3,1.621,0.0146,0.074,0.067,0.843,0.0,155.802,0.973
2023-02-09,6.207e-05,0.0,6.398,0.0,0.0,117.331,-7.649,0.003303,0.0,4.892,0.091,0.103,117.331,2.118,0.0156,0.419,0.137,0.866,0.0,161.11,0.93
2023-02-10,9.092,0.358,19.034,0.0,0.0,114.01,-6.862,0.003358,0.358,18.817,0.092,0.108,114.01,2.521,0.01653,0.904,0.374,0.887,0.0,167.106,0.934
2023-02-11,8.637e-06,0.0,1.275,0.0,0.0,107.631,-6.702,0.003292,0.0,1.258,0.091,0.109,107.631,2.409,0.01747,0.177,0.0,0.91,0.0,166.118,0.939
2023-02-12,4.576e-06,0.036,0.125,0.0,0.0,108.817,-6.262,0.003303,0.036,0.123,0.091,0.111,108.817,2.529,0.01845,0.409,0.0,0.95,0.0,164.712,1.101
2023-02-13,5.45e-05,0.0,12.143,0.0,0.0,103.469,-5.666,9.114,0.0,11.567,0.092,0.113,103.469,2.856,0.01955,-0.042,0.223,1.033,0.0,163.081,1.119
2023-02-14,3.383e-05,0.0,7.5,0.051,0.002,94.665,-5.11,0.003364,0.0,7.319,0.092,0.114,94.665,3.1,0.02087,0.248,0.1,1.173,0.0,160.628,1.103
2023-02-15,9.086,0.0,29.702,0.051,0.004,76.977,-4.415,0.003473,0.0,29.546,0.092,0.116,76.977,3.592,0.02249,0.128,0.629,1.356,0.0,156.537,1.054
2023-02-16,8.367e-05,0.628,20.403,0.051,0.005,52.161,-3.742,9.177,0.628,20.249,0.092,0.117,52.161,3.894,0.02446,0.312,0.371,1.586,0.0,150.58,1.015
2023-02-17,2.937e-05,0.0,1.415,0.051,0.005,46.712,-4.171,0.003401,0.0,1.404,0.091,0.116,46.712,3.303,0.02707,0.179,0.0,1.953,0.0,150.15,0.953
2023-02-18,4.293e-06,0.173,0.141,0.051,0.006,51.398,-4.727,0.003387,0.173,0.14,0.091,0.115,51.398,2.762,0.03084,0.395,0.0,2.676,0.0,151.897,1.01
2023-02-19,4.354e-05,0.0,8.937,0.051,0.006,47.43,-4.261,0.003436,0.0,8.524,0.092,0.116,47.43,3.139,0.0358,-0.009,0.156,3.369,0.0,150.587,1.035
2023-02-20,1.145e-05,0.165,2.154,0.051,0.007,42.961,-4.301,0.003416,0.165,1.986,0.091,0.116,42.961,3.121,0.04087,0.344,0.007,3.54,0.0,149.577,1.063
2023-02-21,3.524e-06,0.0,0.164,0.051,0.007,42.748,-4.671,0.003418,0.0,0.151,0.091,0.116,42.748,2.793,0.04546,0.041,0.0,3.413,0.0,147.881,1.025
2023-02-22,3.004e-06,0.0,0.017,0.051,0.007,43.486,-4.926,0.003426,0.0,0.016,0.091,0.115,43.486,2.4,0.04945,0.092,0.0,3.219,0.0,146.171,0.966
2023-02-23,1.11e-05,0.0,0.002,0.0,0.005,46.336,-5.31,0.003442,0.0,0.002,0.091,0.115,46.336,1.967,0.05292,0.177,0.0,3.044,0.0,146.8,0.957
2023-02-24,3.136e-06,0.055,0.0,0.0,0.004,49.386,-6.236,0.003439,0.055,0.0,0.09,0.114,49.386,1.191,0.05594,0.285,0.0,2.903,0.0,148.276,0.929
2023-02-25,5.821e-07,0.0,0.0,0.0,0.003,50.111,-7.364,0.003442,0.0,0.0,0.089,0.113,50.111,0.372,0.05856,0.054,0.0,2.766,0.0,147.924,0.879
2023-02-26,2.948e-07,0.0,0.0,0.0,0.002,50.236,-7.862,0.003446,0.0,0.0,0.089,0.112,50.236,0.343,0.06073,0.1,0.0,2.601,0.0,147.394,0.976
2023-02-27,3.968e-08,0.194,0.0,0.0,0.002,50.286,-8.155,0.003449,0.194,0.0,0.089,0.111,50.286,0.406,0.06245,0.079,0.0,2.426,0.0,146.852,1.0
2023-02-28,1.016e-05,0.0,0.0,0.0,0.001,52.523,-7.624,0.003465,0.0,0.0,0.09,0.111,52.523,1.049,0.06377,0.132,0.0,2.253,0.0,147.94,1.004
2023-03-01,8.166e-06,0.0,0.0,0.0,0.001,56.61,-7.006,0.003468,0.0,0.0,0.09,0.111,56.61,1.663,0.06468,0.193,0.0,2.089,0.0,150.29,0.988
2023-03-02,2.272e-07,0.0,0.0,0.0,0.001,58.51,-6.37,0.003465,0.0,0.0,0.09,0.111,58.51,2.112,0.06527,0.326,0.0,1.945,0.0,149.882,0.949
2023-03-03,4.018e-09,0.167,0.0,0.0,0.0,58.56,-6.464,0.003469,0.167,0.0,0.09,0.111,58.56,2.021,0.06561,0.126,0.0,1.83,0.0,147.241,0.887
2023-03-04,2.226e-05,0.214,0.0,0.0,0.0,63.548,-6.01,0.003494,0.214,0.0,0.09,0.111,63.548,2.279,0.0658,0.848,0.0,1.755,0.0,149.148,0.95
2023-03-05,4.188e-06,0.03,0.0,0.0,0.0,69.423,-5.622,0.00348,0.03,0.0,0.089,0.111,69.423,2.56,0.0659,0.641,0.0,1.729,0.0,152.26,0.978
2023-03-06,4.502e-07,0.029,0.0,0.042,0.002,70.396,-5.251,0.003479,0.029,0.0,0.089,0.11,70.396,2.778,0.06604,0.062,0.0,1.746,0.0,151.151,0.949
2023-03-07,5.304e-06,0.0,0.0,0.051,0.003,71.668,-5.073,0.003486,0.0,0.0,0.089,0.11,71.668,2.758,0.06626,0.246,0.0,1.786,0.0,150.183,0.991
2023-03-08,5.308e-06,0.0,0.0,0.051,0.005,74.054,-4.935,0.003489,0.0,0.0,0.089,0.11,74.054,2.753,0.06656,0.287,0.0,1.829,0.0,150.277,1.001
2023-03-09,1.038e-05,0.0,0.0,0.051,0.005,77.604,-4.834,0.003496,0.0,0.0,0.089,0.11,77.604,2.776,0.06692,0.297,0.0,1.869,0.0,151.735,0.983
2023-03-10,2.008e-06,0.202,0.0,0.051,0.006,80.404,-4.914,0.003489,0.202,0.0,0.089,0.109,80.404,2.709,0.0673,0.605,0.0,1.898,0.0,152.771,1.018
2023-03-11,4.675e-07,0.0,0.0,0.05,0.006,80.892,-5.002,0.003489,0.0,0.0,0.089,0.109,80.892,2.716,0.0677,-0.038,0.0,1.909,0.0,151.831,1.026
2023-03-12,3.497e-08,0.138,0.003,0.05,0.007,80.592,-5.035,0.00349,0.138,0.0,0.089,0.109,80.592,2.858,9.106,0.025,0.0,1.901,0.0,150.309,0.998
2023-03-13,3.007e-05,0.0,7.076,0.051,0.007,76.454,-4.484,0.003511,0.0,3.701,0.091,0.111,76.454,3.244,0.06839,-0.047,0.112,1.878,0.0,148.344,0.961
2023-03-14,2.722e-05,0.0,0.473,0.051,0.007,78.455,-3.931,0.003528,0.0,0.242,0.091,0.112,78.455,3.486,0.06866,0.361,0.0,1.848,0.0,149.691,0.95
2023-03-15,7.802e-06,0.306,0.331,0.051,0.007,85.273,-3.613,0.003512,0.306,0.049,0.091,0.113,85.273,3.619,0.06883,0.926,0.0,1.828,0.0,150.949,1.004
2023-03-16,2.428e-06,0.0,0.335,0.051,0.007,86.154,-3.337,0.003511,0.0,0.165,0.091,0.113,86.154,3.729,0.06909,-0.048,0.0,1.871,0.0,148.047,0.996
2023-03-17,9.289,0.0,24.391,0.051,0.007,77.916,-2.774,9.138,0.0,24.235,0.092,0.115,77.916,4.061,0.06981,0.294,0.513,2.093,0.0,145.382,0.936
2023-03-18,2.654e-05,0.0,5.803,0.051,0.007,68.31,-2.6,0.003548,0.0,5.652,0.092,0.116,68.31,4.085,0.07127,0.297,0.049,2.496,0.0,140.838,0.889
2023-03-19,4.553e-06,0.0,0.438,0.051,0.007,66.954,-3.08,0.00353,0.0,0.427,0.091,0.115,66.954,3.6,0.07515,0.404,0.0,3.751,0.0,135.634,0.86
2023-03-20,3.093e-06,0.0,0.045,0.051,0.007,67.354,-3.213,0.003532,0.0,0.044,0.091,0.115,67.354,3.589,0.0825,0.044,0.0,5.635,0.0,133.143,0.932
2023-03-21,3.947e-05,0.238,8.892,0.051,0.007,63.118,-2.897,0.003572,0.238,8.478,0.092,0.116,63.118,3.873,0.08926,0.188,0.151,5.556,0.0,129.503,0.895
2023-03-22,2.65e-05,0.244,6.135,0.051,0.007,55.726,-2.865,0.003565,0.244,5.966,0.092,0.116,55.726,3.924,0.09434,0.127,0.078,4.884,0.0,123.687,0.862
2023-03-23,9.161,0.0,19.926,0.051,0.007,45.507,-2.336,0.003641,0.0,19.771,0.092,0.117,45.507,4.256,0.09893,0.229,0.4,4.751,0.0,115.9,0.801
2023-03-24,1.437e-05,0.0,2.818,0.051,0.007,37.901,-2.199,9.053,0.0,2.668,0.091,0.117,37.901,4.162,0.1057,0.244,0.006,6.017,0.0,105.118,0.854
2023-03-25,1.707e-05,0.0,2.545,0.051,0.007,37.263,-2.138,0.0001936,0.0,2.395,0.092,0.117,37.263,4.089,0.1212,0.249,0.016,10.728,0.0,94.027,0.813
2023-03-26,4.747e-05,0.0,10.082,0.051,0.008,32.588,-1.734,0.0003931,0.0,9.929,0.092,0.118,32.588,4.266,0.1386,0.335,0.172,12.04,0.0,83.011,0.821
2023-03-27,5.622e-05,0.0,13.405,0.051,0.008,21.507,-1.48,0.0005631,0.0,13.252,0.092,0.118,21.507,4.232,0.157,0.204,0.237,12.855,0.0,69.716,0.815
2023-03-28,5.532e-06,0.321,0.911,0.051,0.008,14.957,-1.417,0.0006635,0.321,0.9,0.091,0.117,14.957,3.787,0.1762,0.49,0.0,13.93,0.0,57.313,0.781
2023-03-29,9.07,0.572,14.029,0.051,0.008,7.597,-1.397,0.0008616,0.585,13.738,0.092,0.117,7.597,2.659,0.1913,0.22,0.325,12.364,0.0,45.585,0.714
2023-03-30,6.651e-06,0.004,0.908,0.051,0.008,0.474,-1.781,0.0008999,0.004,0.888,0.067,0.095,0.474,-0.724,0.2051,0.334,0.0,12.147,0.0,37.086,0.614
2023-03-31,1.867e-05,0.0,1.363,0.051,0.008,2.614,-1.937,0.00104,0.0,1.19,0.089,0.099,2.614,0.45,0.2136,0.336,0.006,9.611,0.0,34.292,0.599
2023-04-01,4.85e-05,0.729,8.588,0.051,0.008,2.159,-1.223,9.065,0.746,8.42,0.092,0.104,2.159,4.755,0.2171,0.762,0.165,7.339,0.0,24.481,0.723
2023-04-02,2.984e-06,0.364,0.581,0.051,0.008,0.008,-1.362,0.00127,0.372,0.569,0.089,0.106,0.008,0.603,9.314,0.96,0.0,12.013,0.0,13.223,0.966
2023-04-03,2.155e-05,0.496,2.748,0.059,0.01,0.008,-1.002,0.001403,0.506,2.477,0.091,0.109,0.008,1.545,0.2404,0.788,0.739,11.777,0.0,9.879,2.174
2023-04-04,1.458e-06,1.323,0.191,0.067,0.017,0.0,-0.403,0.001492,1.362,0.172,0.09,0.11,0.0,3.29,0.2451,2.027,0.054,8.789,0.0,7.34,3.42
2023-04-05,9.142,0.738,42.489,0.071,0.024,0.0,-0.096,0.001876,0.756,42.252,0.092,0.112,0.0,2.813,0.2473,1.078,1.001,7.73,0.001,11.184,1.658
2023-04-06,5.292e-05,0.706,9.0,0.092,0.049,0.0,0.785,9.135,0.723,8.967,0.092,0.114,0.0,5.734,0.2632,0.516,0.107,15.005,0.001,11.434,3.075
